,"R. Abela, W. Joho, P. Marchand, S. V. Milton, L. Z. Rivkin","Design Considerations for a Swiss Light Source (SLS)",486 489,
,"R. Carr, J. Corbett, H. -D. Nuhn","First Test Results for an Adjustable Phase Undulator",489 492,
,"A. Arzumanov, A. Borisenko, S. Lysukhin","Energy Calibration and Energy Spread Measurements of the 1 MV Tandem Accelerator at Alma-Ata",495 498,
,"W. Namkung, J. Bak, M. Cho, I. Ko, T. N. Lee, C. Ryu, S. Won","Status of PLS 2-GeV Linear Accelerator",501 504,
,"C. A. J. van der Geer, R. J. Bakker, W.A. Gillespie, P.F. Martin, G. Saxon, P. W. van Amersfoort, A. F. G. van der Meer","Performance of the FELIX Accelerator",504 507,
,"W. Namkung, J. Bak, M. Cho, I. Ko, D. Liu, C. Ryu, S. Won, S. Zhou","Installation and Commissioning of PLS Preinjector Linac",507 510,
,"P. Berkvens, B. Gremont, P. Letellier, S. Sierra","First Beam Results of the ESRF Preinjector",510 512,
,"P. Eyharts, P. Anthouard, J. Bardy, P. Eyl, A. Roques, M. Thevenot, D. Villate","First Results on LELIA Induction Injector",512 515,
,"K. Jordan, R. Bundy, K. Crawford, H. F. Dylla, J. Heckman, J. Marshall, R. Nichols, S. O'Sullivan, J. Preble, J. Robb, W. Schneider, R. Sundelin, J. Vandyke","RF Cavity Vacuum Interlock System",515 518,
,"P. Girault, C. Bourat, P. Letellier, G. Meyrand, S. Sierra, D. Tronc","Progress Report on 3 pi/4 Backward TW Accelerating Module for the ELETTRA 1.5 GeV Electron Injector",518 521,
,"C. G. Yao, C. R. Chang, W. Funk, D. Raparia, D. Swenson","CCL Design Improvements at SSC Linac",521 524,
,"A. Enomoto, A. Asami, K. Kakihara, T. Kamitani, S. Ohsawa, T. Oogoe, I. Sato","Performance of the Upgraded Positron Generator at KEK",524 527,
,"P. Krejcik, J. Corbett, S. Ecklund, P. Emma, T. Fieguth, R. Helm, A. Kulikov, T. Limberg, H. Moshammer, M. Ross, R. Siemann, W. Spence, M. Woodley","Recent Improvements in the SLC Positron System Performance",527 530,
,"H. Braun, J. Clendenin, S. Ecklund, A. Kulikov, R. Pitthan","A Possible Design of the NLC e<sup></sup> Source",530 533,
,"I. Sato, T. Emoto, A. Enomoto, E. Ezura, Y. Himeno, K. Hirano, H. Kobayashi, K. Konashi, K. Nakahara, H. Nakanishi, S. Noguchi, S. Ohsawa, M. Ono, H. Oshita, N. Sasao, K. Takata, S. Toyama, Y. L. Wang, S. Yamaguchi, S. Yoshimoto","Development of a CW Electron Linac Structure Using a Traveling-Wave Resonant Ring",533 536,
,"G. Amendola, N. Angert, M. -P. Bourgarel, B. Bru, F. Cervellera, G. Fortuna, H. Haseroth, C. Hill, G. Hutter, J. Klabunde, H. Klein, H. Kugler, D. Liska, A. Lombardi, H. Lustig, E. Malwitz, A. Musso, H. O'Hanlon, G. Parisi, A. Pisent, U. Ratzinger, L. Ric","A Heavy Ion Linac for the CERN Accelerator Complex",536 539,
,"M. Weiss","The RFQ2 Complex: the Future Injector to CERN Linac 2",539 542,
,"E. Tanke, M. Vretenar, M. Weiss","Measurement of the CERN High Intensity RFQ",542 545,
,"G. Amendola, F. Cervellera, G. Fortuna, A. Lombardi, G. Parisi, A. Pisent, M. Vretenar, M. Weiss","Design Study of the Low Energy Part of the CERN Pb Ion Injector",545 548,
,"N. Tokuda, S. Arai, A. Imanishi, T. Morimoto, S. Shibuya, E. Tojyo","Performance Characteristics of the INS 25.5-MHz Split Coaxial RFQ",548 551,
,"J. Friedrich, N. Angert, U. Bessler, H. Deitinghoff, J. Klabunde, H. Klein, A. Schempp, R. Veith","Performance of the GSI HLI-RFQ*",551 554,
,"M. Grieser, H. Deitinghoff, D. Habs, R. v. Hahn, E. Jaeschke, C. M. Kleffner, S. Papureanu, R. Repnow, A. Schempp, D. Schwalm, M. Stampfer","A High Current Injector for the Heidelberg Test Storage Ring TSR",554 557,
,"A. Lombardi, G. Parisi, M. Vretenar","Comparison Study of RFQ Structures for the Lead Ion Linac at CERN",557 560,
,"T. Shirai, H. Dewa, H. Fujita, M. Inoue, Y. Iwashita, S. Kakigi, A. Noda, H. Okamoto","Performance of the RFQ and Alvarez Linac at Kyoto University",560 563,
,"S. Joly, P. Balleyguier, R. Dei-Cas, H. Leboutet","The 433 MHz Accelerator for the ELSA High-Peak Power FEL",563 566,
,"Yu. V. Bylinsky, S. K. Esin, A. P. Fedotov, A. V. Feschenko, L. V. Kravchuk, A. I. Kvasha, B. P. Murin, P. N. Ostroumov, S. I. Scharamentov, V. L. Serov","Beam Matching in the Transition Region between DTL and DAWL of the INR Linac",566 569,
,"V. D. Danilov, Y. K. Batygin, A. A. Iliin","RF Ribbon Beam Accelerator For Heating Thermonuclear Plasmas",569 572,
,"E. S. Masunov, N. V. Avrelin, V. N. Leonov, A. P. Novikov","A Project of Ion Linear Undulator Accelerator with Transverse RF-Field",572 575,
,"P. Letellier, B. Gremont, R. Johnsen, G. Meyrand, D. Tronc, D. Wang","Commissioning of the CAMD Louisiana State Univ. 200 MeV Electron Linac Injector",575 578,
,"K. Nakajima, M Downer, A. Enomoto, W. Horton, Y. Kato, Y. Kitagawa, K. Mima, H. Nakanishi, B. Newberger, Y. Nishida, A. Ogata, H. Shiraga, T. Shoji, Y. Suetsugu, T. Tajima, K. Yamakawa, N. Yugami","Experiment of Laser Wake-Field Accelerator",581 584,
,"J. Gao","Theoretical Investigation of a Traveling Wave RF Gun",584 587,
,"A. G. Ruggiero, J. Wei","Conversion of Power and Frequency",587 590,
,"R. E. Laxdal, W. Joho","Longitudinal Splitting of Bunches in a Cyclotron by Superposition of Different RF Harmonics",590 593,
,"A. Tauschwitz, E. Boggasch, K. -G. Dietrich, D. H. H. Hoffmann, W. Laux, M. Stetter, R. Tkotz, H. Wahl","Beam Test of a Plasma Lens for Heavy Ion Beam Focusing",593 596,
,"E. Boggasch, K. -G. Dietrich, D. H. H. Hoffmann, W. Laux, M. Stetter, A. Tauschwitz, R. Tkotz, H. Wahl","Plasma Lenses for Heavy Ion Beam Focusing",596 599,
,"F. Amiranoff, P. Benkheiri, B. Cros, E. Fabre, Ch. Gregory, F. Jacquet, M. Laberge, J. R. Marques, G. Mathieussent, J. Meyer, Ph Mine, B. Montes, P. Mora, F. Moulin, P. Poilleux, C. Stenz","Observation of Resonance in Beat-Wave Experiments with Nd Lasers",599 602,
,"H. Zhongxi","High Brightness Injector for FEL",605 608,
,"A. N. Didenko","On the Possibility to Build the FEL using Relativistic Particles moving through Crossed Field Media",608 611,
,"M. Castellano, L. Catani, N. Cavallo, F. Cevenini, F. Ciocci, G. Dattoli, A. Dipace, G. P. Gallerano, P. Patteri, A. Renieri, E. Sabia, F. Tazzioli, A. Torre","SURF: An IR FEL with the SC  Linac LISA",611 614,
,"A. Dipace, A. Doria, G. P. Gallerano, E. Sabia","Waveguide-gap Tapering of a Far Infrared FEL",614 617,
,"A. Dipace, E. Sabia","3D Simulation Codes for FEL Amplifiers",617 620,
,"F. Glotin, M. Bernard, J.-M. Berset, J. C. Bourdon, R. Chaput, M. Dehamme, T. Garvey, G. Humbert, D. Jaroszinsky, B. Kergosien, M. Mencik, B. Mouton, M. Omeich, J. M. Ortega, R. Prazeres, J. Rodier, P. Roudier, M. Velghe","First Lasing of the CLIO FEL",620 623,
,"M. E. Couprie, M. Billardon, D. Garzella, C. Monet-Descombey, M. Sommer","Relation Between the Super-ACO Storage Ring Free Electron Laser and the Longitudinal Characteristics of the Positron Beam",623 626,
,"D. I. Kaltchev, E.A. Perelstein","Gain Calculation for the Synchrotron Radiation Free Electron Maser",626 629,
,"W. H. Urbanus, R. W. B. Best, V. L. Bratman, M. Caplan, G. G. Denisov, A. A. Varfolomeev, A. G. A. Verhoeven, M. J. van der Wiel","A 1 MW Free Electron Maser for Fusion Applications",629 632,
