TUA10,"Burov, Alexey V.; Nagaitsev, Sergei","Envelope Instabilities in Electron Cooling",
TUA100,"Torikoshi, Masami; Noda, Koji; Takada, Ei-ichi; Tsubuku, Hideo; Kai, Satoru; Katsumata, Tadasu","A Development of Automatic Tuning for High Energy Beamlines at HIMAC",
TUA102,"Vysotskii, Vladimir I.; Bugrov, Vladimir P.; Kornilova,  Alla A.; Reiman, Sergei I.","The Problem of Radioactive Particle Beams Transportation and the Experimental Realization of the Phenomenon of Suppressed Gamma-Decay of Radioactive Nuclei",
TUA103,"Wang, Xiangqi; Pei, Yuanji; Shang, Lei; Wang, Lin; Fan, Kuanjun ; Xu, Hongliang; Jiang, Daoman; Leng, Yongbin; Wang, Guicheng; He, Xiaoye; Zhao, Feng; Zhang, Jinguo","The Progress of Development of Four Kickers'¡¯ Bump System for Injection in HLS Ring",
TUA104,"Wu, Xiaoyu ; Marti, F. ; Johnson, D. ; York, Richard C.; Blosser, H.","The K500-to-K1200 Coupling Line for the Coupled Cyclotron Facility at the NSCL",
TUA105,"Yazynin, Igor A.; Degtyarev, I.I.","Efficiency Estimation of Beam Extraction by the Scattering Target",
TUA107,"Lombardi, Augusto  ; Bisoffi, Giovanni; Chiurlotto, F. ; Tovo, E.; Porcellato, A.M.; Badan, L. ; Taffarello, L.; Navarro, G.; Antonello, M.; Masi, M.","Helium Gas Evacuation in Superconducting RFQ Structure",
TUA11,"Herrup, David A.","Cogging in the Fermilab Booster",
TUA110,"Fagan, M.J. ; Campbell, Billy M.; Chan, K.C.D.  ; Valicenti, Raymond A.; Waynert, J.A.","Engineering Analysis of the APT Cryomodules",
TUA111,"Brunet, Jean-Claude; Cruikshank, Paul; Ostojic, R.; Poncet, A.; Proudlock, Paul I.; Rohmig, P.; Tavian, L. ; Skozen, Blazej","Update of the LHC ARC Cryostat Systems Layout and Integration",
TUA112,"Shen, Stewart S.; Kishiyama, Keith; Behne, Dan; Berg, Jeff; Bowman, Jim; DaCosta, Tony; Harper, Mark; Spinos, Frank; Valdiviez, Robert; Schrage, Dale L.","Testing of Vacuum System for APT/LEDA RFQ",
TUA113,"Shoaff, Phillip V.; Shen, Stewart S.; Kishiyama, Keith; Hansen, Gene","Design and Development of the Vacuum Systems for the APT Project ED&D Cryomodule",
TUA114,"Brunet, Jean-Claude; Grobner, Oswald; Lepeule, Patrick; Reymermier, Christian; Schneider, Gerhard; Skoczen, Blazej; Kleimenov, Victor; Nikitine, Iouri; Veness, Raymond J.","Beam Vacuum Interconnects for the LHC Cold Arcs",
TUA115,"Walters, Dean R.; Harris, Guy; Ma, Qing","Coatings for the APS RF Cavity Tuners for the Reduction of Secondary Electrons",
TUA116,"Hseuh, Hsiao-Chaun; Liaw, Chong-Jer; Mapes, M.","Design of the SNS Accumulator Ring Vacuum Systems",
TUA117,"Lee, Roger C.; Pate, David; Smart, Loralie A.; Weiss, Daniel; Zigrosser, Douglas","RHIC Vacuum Instrumentation and Control System",
TUA118,"Henderson, Stuart D.; Roberts, Scott E.","A Method for Gold Coating Experimental Detector Beampipes",
TUA119,"Ormond, Kern W.; Rogers, Joseph T.","Conceptual Design of a Vacuum System for a Compact, High Luminosity CESR Upgrade",
TUA12,"Pasquinelli, Ralph J.","Wide Band Free Space Transmission Link Utilizing a Modulated Infrared Laser",
TUA120,"Chung, Sukmin; Park, Chongdo; Gu, Sunhee; Kwon, Myeun","Beam-Gas Lifetime in a Low Emittance, Medium-Energy Storage Ring",
TUA121,"Hermle, Stefan; Einfeld, Dieter; Huttel, Erhard; Heidenreich, G.","Layout of the Absorbers for the Synchrotron Light Source ANKA",
TUA123,"Kurita, Nadine R.; Scott, Benjamin; Boyce, Richard M.; Daly, E. T.; Trautwein, T. Ann","Overview of the SPEAR3 Vacuum System",
TUA125,"Takahashi, Jiro; Martins, Marcos N.; Portante, Luciano; Lima, Roberto R.; Degasperi, Francisco T.","Vacuum System for the Accelerating Structure of the IFUSP Microtron",
TUA126,"Hahn, Ulrich; Pflueger, Joachim; Trakhtenberg, Emil; Den Hartog, P.K.; Erdmann, M.; Wiemerslage, G.; Xu, S.; Rueter, M.","The Vacuum Chambers for the VUV SAS FEL at the TESLA Test Facility TTF FEL at DESY",
TUA127,"Tung, Louann S.; Shen, Stewart S.","Vacuum Simulation of RF Cavities to Optimize Pump Configurations",
TUA128,"Hsu, Yao-Jane; Ueng, Tzong-Shyan; Hsu, Shen-Nung; Chang, Shi-Horng; Hsiung, Gao-Yu; Lin, Tsai-Fu; Hsiao, Ko-Ming; Wei, Wen-His; Chen, June-Rong","The Comparison of Vacuum Performance in the Undulator Chambers Installed at the Taiwan Light Source",
TUA13,"Pellico, William A.; Webber, Robert C.","RF Cogging in the FNAL Booster Accelerator",
TUA130,"Beczek, Kevin J.; Walters, Dean R.; Jagger, Jack M.","Modular Component Positioning Along the Beamline Axis",
TUA131,"Bonnafond, Christophe; Villate, Denis","Alignment Techniques for the High Current AIRIX Accelerator",
TUA132,"Maeng, AeHee; Kim, Kwang W.; Lee, Tae-Yeon; Lee, Seung C.; Bak, J. S.","Study on the Determination of Reference Closed Orbit of the Storage Ring in Pohang Light Source",
TUA133,"Baklakov, Boris; Bolshakov, Timophei; Chupyra, Andrei; Erokhin, Alexander; Lebedev, Pavel; Parkhomchuk, Vasily V.; Singatulin, Shavkat; Lach, Joseph; Shiltsev, Vladimir","Ground Motion Measurements for Fermilab Future Collider Projects",
TUA134,"Ruland, Robert; Arnett, Don ; Bowden, Gordon B.; Carr, Roger; Dix, Brendon; Fuss, Brian; LeCocq, C.  ; Wolf, Z.; Aspenleiter, Jeffrey; Rakowsky, George; Skaritka, John; Duffy, Patrick; Libkind, Marcus A.","Alignment of the VISA Undulator",
TUA136,"Doll, D.W. ; Van Hagan, T. ; Redler, K. ; Acharya, R.","An Ogive Shaped Carbon-Carbon Composite Beam Stop",
TUA137,"Gioia, Jack G.; Cummings, Karen A.; Gautier, Cort; Hargenrater, Thomas; Haynes, W. Brian; Kishiyama, Keith; Krawczyk, Frank L.; Madrid, Mike; Rusnak, Brian; Roybal, William; Safa, Henri; Schmierer, Eric N.; Shen, Stewart S.; Smith, Brian G.; Zimmerman, Ro","A Room Temperature Test Bed for Evaluating 700-MHz RF Windows and Power Couplers for the Superconducting Cavities of the APT Linac",
TUA139,"Kurennoy, Sergey S.; Power, John F.; Schrage, Dale L.","Meander-Line Current Structure for SNS Fast Beam Chopper",
TUA14,"Hahn, Harald; Dunbar, Ann; Pai, Chien-Ih; Sanders, Ralph T.; Tuozzolo, Joseph E.; Tsoupas, Nicholaos","The RHIC Beam Abort Kicker System",
TUA141,"Yip, Harry H.; McCarthy, Michael P.; Rees, Daniel E.; Roybal, William","A Method for Cooling RF Waveguides on APT",
TUA142,"Ballarino, Amalia; Serio, Luigi","Test Results on the First 13 kA Prototype HTS Leads for the LHC",
TUA144,"Caspers, Fritz; Dome, George; Gonzalez, Carlota; Jensen, Erk; Keil, Eberhard; Morvillo, Michele; Ruggiero, Francesco; Schroder, Gerhard H.; Zotter, Bruno; D'Yachkov, Mikhail","RF Screening by Thin Resistive Layers",
TUA145,"Gorski, Anthony J.; Lill, Robert M.","Construction and Measurement Techniques for the APS LEUTL Project RF Beam Position Monitors",
TUA146,"White, Marion M.; Dortwegt, Robert J.; Pasky, Stanley J.","Improved Temperature Regulation and Corrosion Protection of APS Linac RF Components",
TUA147,"Norem, J.","Bent Solenoids for Spectrometers and Emittance Exchange Sections",
TUA148,"Citver, G.; Feher, Sandor; Limon, Peter J.; Orris, Darryl F.; Peterson, T.; Sylvester, C.; Tartaglia, Michael A.","HTS Power Lead Test Results",
TUA149,"Hurh, Patrick G.; May, Michael P.; Kubantseva, Natalia","Microbiologically Influenced Corrosion in the Fermilab Main Injector Magnet Low Conductivity Water System",
TUA15,"Hahn, Harald","The Coupling Impedance of a Toroidal Beam Tube with Circular Cross Section",
TUA150,"Nogiec, Jerzy M.; Feher, Sandor; Orris, Darryl F.; Sim, James W. ; Tartaglia, Michael A.","Architecture of HTS Leads Software Protection System",
TUA151,"Lin, Xintian E.","Laser Pulse Heating",
TUA153,"Fowkes, William R.; Kroll, Norman M.  ; Nantista, Christopher D.; Tantawi, Sami G.","Planar Waveguide Hybrids for Very High Power RF",
TUA154,"Tantawi, Sami G.; Kroll, Norman M.  ; Fant, Karen","RF Components Using Over-Moded Rectangular Waveguides for the Next Linear Collider Multi-Moded Delay Line RF Distribution System",
TUA155,"Tighe, Richard C.","A Sampled Master Oscillator for the PEP-II B Factory",
TUA156,"Welch, James J.; Codner, Gerald W.; Lou, Weiran","Commissioning and Performance of Low Impedance Electrostatic Separators for High Luminosity at CESR",
TUA157,"Bolme, Gerald O.; Hardek, Thomas W.; Hansborough, Lash D.; Hodgkins, David J.; Keffeler, David R.; Sherman, Joseph D.; Smith, H. Vernon; Stevens, Jr., Ralph R.; Young, Lloyd M.; Zaugg, Thomas J.; Arvin, Adrian H.; Bolt, A. Scott; Richards, Mitchell C.; Ba","Proton Beam Verification Using RF Power Measurement Data for a CW Radio Frequency Quadrupole Linac",
TUA158,"Bolme, Gerald O.; Carathers, Jeremy R.; Hardek, Thomas W.; Hansborough, Lash D.; Hodgkins, David J.; Keffeler, David R.; Sherman, Joseph D.; Smith, H. Vernon; Stevens, Jr., Ralph R.; Young, Lloyd M.; Zaugg, Thomas J.; Balleyguier, Pascal P.; Arvin, Adrian","Sparking Rate Studies and Spark Breakdown Protection Studies with a CW Radio Frequency Quadrupole Linac",
TUA159,"Chen, J.S.; Chiou, J.P.; Fann, C.S.; Ho, C.H.; Hsu, Kuo Tung; Hsu, S.Y.; Hwang, C.S.; Lin, Ke Kang; Sheu, Jeng-Tzong; Ueng, Tzong-Shyan","The Upgrade of SRRC Booster Extraction System",
TUA16,"Murphy, James B.; Wang, J.M.","A Study on Microwave Instability Induced Radiation",
TUA160,"Dai, Jianping ; Chai, Xuedong ; Zhao, Zhentang","HOMs Effects in the BEPC DC Separator",
TUA161,"Gubin, Konstantin V.; Igolkin, Alexsandr G.; Hambikov, Valeriy D.; Martyshkin, Pavel V.","Thermostabilisation System of VEPP-5 Preinjector.",
TUA163,"Nguyen, Viet ; Phillips, H.L.; Preble, Joseph P.","Development of a 50 kW CW L-Band Rectangular Window for Jefferson Lab FEL Cryomodule",
TUA164,"Delayen, Jean R.; Phillips, Lawrence; Doolittle, Lawrence R.; Hiatt, Thomas; Hogan, J.; Mammosser, John; Schneider, William J.; Preble, Joseph P.; Wu, G.","An R.F. Input Coupler System for the CEBAF Energy Upgrade Cryomodule",
TUA165,"Piaszczyk, Christopher","Accelerator Reliability Database",
TUA167,"Arutunian, Suren G.; Dobrovolski, Nikolaj M.; Egiazarian, Suren L.; Mailian, M.R.; Sinenko, Irina G.; Sinjavski, A.V.; Vasiniuk, Ivan E.","Magnetic Field Distribution Measurement by Vibrating Wire Strain Gauge",
TUA168,"Lo, C.C.; Julian, James; Baptiste, Ken; Taylor, Brian","A New Window Coating System and a New Window for the ALS",
TUA169,"Vikharev, A.L. ; Gorbachev, A.M. ; Ivanov, O.A. ; Isaev, V.A. ; Kusikov, S.V. ; Kolysko, A.L. ; Litvak, A.G.  ; Petelin, M.I. ; Hirshfield, Jay L.; Nezhevenko, Oleg A.; Gold, Steven H.","100 MW Active X-BAND Pulse Compressor",
TUA17,"Onillon, Emmanuel","Feedback Design Method Review and Comparison",
TUA18,"Belomestnykh, Sergey A.; Billing, Michael G.","Observations of a Longitudinal Coupled Bunch Instability in CESR",
TUA19,"Billing, Michael G.; Codner, Gerald W.; Meller, Robert E.; Pelaia, Thomas A.; Sikora, John P.; Stroman, Charles R.","Longitudinal Feedback at CESR",
TUA2,"Regan, Amy H.; Kwon, Sung-il; Wang, Yi-Ming; Ziomek, Chris D.","LEDA LLRF Control System Performance: Model and Operational Experience",
TUA20,"Heifets, Samuel; Zotter, Bruno","On the Symmetry of the Impedance",
TUA23,"Bulfone, Daniele; Fabris, Alessandro; Ferianis, Mario; Gamba, Claudio; Lonza, Marco; Svandrlik, Michele; Tosi, Lidia; Ursic, Rok; Bressanutti, Raffaele; D'Olando, Stefano","Design Considerations for the ELETTRA Transverse Multi-Bunch Feedback",
TUA24,"Craievich, P.; Fabris, Alessandro; Pasotti, Cristina; Svandrlik, Michele","HOM Characterization of the ANKA RF Cavities for Coupled Bunch Instability Calculations",
TUA25,"Tosi, Lidia; Karantzoulis, Emanuel","Effects of the Harmonic Sextupole on Transverse Multibunch Instabilities at ELETTRA",
TUA26,"Boege, Michael; Dehler, Micha; Schilcher, Thomas; Schlott, Volker; Ursic, Rok","Fast Closed Orbit Control in the SLS Storage Ring",
TUA28,"Funakoshi, Yoshihiro; Akai, Kazunori; Akasaka, Nobumasa; Enomoto, A.; Flanagan, John W.; Fukuma, H.; Furukawa, Kazuro; Hiramatsu, Shigenori; Hosoyama, Kenji; Huan, N.; Ieiri, Takao; Iida, Naoko; Kamitani, T.; Kato, S.; Kikuchi, Mitsuo; Kikutani, Eiji; Koi","First Beam Collision in the KEKB",
TUA29,"Ieiri, Takao; Obina, Takashi","Measurement of Longitudinal Instability Threshold in the PF-AR",
TUA3,"Kwon, Sung-il; Regan, Amy H.; Wang, Yi-Ming","SNS LLRF Control System Model Design",
TUA30,"Tobiyama, Makoto ; Kikutani, Eiji","Commissioning of the KEKB Bunch Feedback Systems",
TUA31,"Toyama, Takeshi; Arakawa, Dai; Igarashi, Susumu; Kishiro, Jun'ich; Nakamura, Eiji; Takayama, Ken","The Eddy-current-induced Head-tail Instability at the KEK-PS",
TUA32,"Khan, Shaukat; Knuth, Thomas","BESSY II Feedback Systems",
TUA33,"Knuth, Thomas; Khan, Shaukat; Gallo, Alessandro; Marcellini, Fabio; Spataro, Bruno; Zobov, Mikhail","Longitudinal and Transverse Feedback Kickers for the BESSY II Storage Ring",
TUA34,"Chen, Chien-Rong; Chen, June-Rong; Cheng, Hung-Ming; Tsai, Zone-Da","Utility Optimization for the Beam Orbit Stability at SRRC",
TUA35,"Kuo, Chang Hor ; Lau, Wai Keung ; Yeh, Meng Shu; Hu, Kwo Hwa; Hsu, Kuo Tung","Integrated Software Environment of Longitudinal Feedback System for TLS",
TUA36,"Kuo, Chang Hor; Hsu, Kuo Tung; Hu, Kwo Hwa","Local Feedback Application in TLS",
TUA37,"Lau, Wai Keung; Chang, Lung Hai; Chou, Ping-Jung; Hsu, Kuo Tung ; Kuo, Chang Hor; Wang, M.H.; Yang, Tz Te; Yeh, Meng Shu","Progress of the Longitudinal Feedback System and Associated Beam Observations in TLS",
TUA38,"Yeh, Meng Shu; Hsu, Kuo Tung; Kuo, Chang Hor; Lau, Wai Keung; Lee, Jan Fung; Tsai, H.J.","High Speed Digital Signal Processing Electronics for the TLS Longitudinal Feedback System",
TUA39,"Lau, Wai Keung; Kuo, Chang Hor","Analysis of the TLS Longitudinal Feedback System",
TUA4,"Wang, Yi-Ming; Regan, Amy H.; Kwon, Sung-il; Ziomek, Chris D.","Digital LLRF Control System Design and Implementation for APT Superconducting Cavities",
TUA40,"Cassinari, Lodovico; Darpentigny, Jacques; Maymon, Jean-Noel; Nadji, Amor; Pedeau, Dominique","A Fast Global Beam Position Feedback System for Super-ACO",
TUA41,"Reyzl, Ingrid; Kohaupt, Rolf Dieter","Fast Feedback Systems for Orbit Correction in the TESLA Linear Collider",
TUA42,"Satoh, Masanori; Nakamura, Norio; Kamiya, Yukihide","Error Analysis of a New COD Correction Method Uniting Global and Local Orbit Feedbacks",
TUA43,"Campisi, Isidoro E.; Douglas, David; Hovater, Curt; Krafft, Geoffrey A.; Merminga, Lia; Yunn, Byung C.","Beam Current Limitations in the Jefferson Lab FEL: Simulations and Analysis of Proposed Beam Breakup Experiments",
TUA44,"Merminga, Lia; Campisi, Isidoro E.; Douglas, David; Yunn, Byung C.","Beam Breakup Simulations for the Jefferson Lab FEL Upgrade",
TUA45,"Lebedev, Valeri A.; Musson, John; Tiefenback, Michael G.","High-Precision Beam-Based RF Phase Stabilization at Jefferson Lab",
TUA46,"Vetter, Arthur M.","Technique for Forming an RF Sample Signal for Accelerating Field Feedback Stabilization in Traveling Wave Linacs",
TUA47,"Cornelis, Karel","Resonant Behaviour of Head Tail Modes",
TUA48,"Nagaoka, Ryutaro; Revol, Jean-Luc; Kernel, Philippe; Besnier, Gilbert","Transverse Instabilities in the ESRF Storage Ring: Simulation, Experimental Results and Impedance Modelling",
TUA49,"Kernel, Philippe; Revol, Jean-Luc; Nagaoka, Ryutaro; Besnier, Gilbert","Analysis of the Head Tail Damping and Growth Time for the Estimation of the ESRF Machine Impedance",
TUA5,"Schwartz, Charles; Nassiri, Alireza","A Periodically-Switched ODE Model for N-Bunch Beamloading in a Storage Ring",
TUA51,"Danilov, Vyacheslav V.; Galambos, John D.; Jeon, Dong-o; Holmes, Jeffrey A.; Olsen, David K.; Fitzgerald, Daniel H.; Plum, Michael A.; Macek, Robert J.","An Integrable Optics Lens for the PSR and SNS",
TUA52,"Danilov, Vyacheslav V.; Galambos, John D.; Jeon, Dong-o; Holmes, Jeffrey A.; Olsen, David K.; Fitzgerald, Daniel H.; Plum, Michael A.; Macek, Robert J.; Griffin, James E.; Burov, Alexey V.","A Study on the Possibility to Increase the PSR e-p Instability Threshold",
TUA54,"Chen, Yu-Jiuan ; Caporaso, George J.; Paul, Arthur C. ; Fawley, William M.","Transverse Beam Motion on the Second Axis of the Dual Axis Radiographic Hydrodynamic Test Facility",
TUA55,"Barry, Walter C.; Byrd, John M.; Corlett, John N.; Li, Derun; Fox, John D.; Minty, Michiko G.; Prabhaker, Shyam; Teytelman, Dmitry","Operational Experience with the PEP-II Transverse Coupled-Bunch Feedback Systems",
TUA56,"Chen, Yu-Jiuan; Fawley, William M.; Houck, Timothy L.","Beam Breakup Calculations for the Second Axis of DARHT",
TUA58,"Fox, John D.; Stover, Greg D.; Teytelman, Dmitry ; Young, Andrew","Enhanced Functionality and Performance of the Longitudinal Damping System at the ALS Using a New VXI Based Processing System",
TUA59,"Gao, Jie","A Cure for the Energy Spread Increasing Related Bunch Lengthening in Electron Storage Rings",
TUA6,"Huang, Jung-Yun; Kim, Yujong; Ko, In-Soo; Kwon, Myeun","Status of Longitudinal Feedback System for the PLS Storage Ring",
TUA60,"Dattoli, Giuseppe; Mezi, Luca; Migliorati, Mauro; Palumbo, Luigi","A Saw Tooth Instability Model in Storage Rings",
TUA61,"Zhabitsky, Vyacheslav M.","Nonlinear Damping of Injection Oscillations",
TUA62,"Lambertson, Glen R.","Calculation of the LHC-Kicker Beam Impedance",
TUA63,"Ducimetiere, Laurent; Schroder, Gerhard H.; Uythoven, Jan ; Vossenberg, Eugene B.; Han, Qian; Bonthond, J.","The Future of the SPS Injection Channel",
TUA64,"Drozhdin, Alexandr I.; Huhtinen, Mika .; Mokhov, Nikolai V.","Impact of the LHC Beam Abort Kicker Prefire on High Luminosity Insertion and CMS Detector Performance",
TUA65,"Biryukov, Valery M.; Drozhdin, Alexandr I.; Mokhov, Nikolai V.","On Possible Use of Bent Crystal to Improve Tevatron Beam Scraping",
TUA66,"Biryukov, Valery M.; Chesnokov, Yury A.; Kotov, V.I.; Stevens, Alan J.; Trbojevic, Dejan","Optimization of the Parameters in the RHIC Single Crystal Heavy Ion Collimation",
TUA67,"Biryukov, Valery M.","On Possibility of Crystal Extraction and Collimation at 0.1-1 GeV",
TUA69,"Johnson, David E.","Design of the Main Injector Extraction Beamlines",
TUA7,"Kim, Yujong; Kwon, Myeun; Ko, In-Soo; Han, D. H.","Design of Longitudinal Feedback System Kicker for the PLS Storage Ring",
TUA73,"Lucas, Peter W.; Firebaugh, J.; Moore, Craig D.; Prieto, Peter S.","Status of Resonant Extraction from the Fermilab Main Injector",
TUA74,"Bieniosek, F. M.; Kurnaev, O.; Cherepakhin, A.; Bielicki, J.; Dinkel, J.","Beam Sweeping System",
TUA75,"Iverson, Richard H.; Decker, Franz-Josef; Schultz, David C. ; Spencer, Cherrill M.; Turner, James ; Wienands, Hans-Ulrich","LER Injection Line B2/B4 Study",
TUA76,"Ahn, Hyo-Eun; Cho, Yong-Sub; Choi, Byung-Ho","Partial Beam Extraction Scheme of Negative Hydrogen Ion",
TUA79,"Glenn, Joseph W.; Brennan, Michale; Brown, Kevin A.; Majka, Richard; Mincer, Allen","Micro & Mini-Bunching of the Slow External Beam at the AGS",
TUA8,"Assadi, Saeed; Johnstone, John A. ; Martin, Philip S.; Tecker, Frank A.; Yang, Ming-Jen","Implementation of Magnetic Measurements, Errors, and their Consequence in an Optimized Fermilab 8-GeV Transfer Line",
TUA80,"Zhang, Wu; Fischer, Wolfram; Hoff, Lawrence T.; Sanders, Ralph T.","RHIC Injection Kicker Power Supply System Control, Integration and Commission",
TUA81,"Zhang, Wu; Sanders, Ralph T.; Soukas, A.; Tuozzolo, Joseph E.","An Overview of the Fast Injection-Extraction Kicker Systems of the Brookhaven AGS-Booster Complex",
TUA82,"Tsoupas, Nicholaos; Brown, Kevin A.; Cullen, J.R.; Lee,  Y.Y. ; McNerney, A.J. ; Pile,  P.H. ; Roser, Thomas; Soukas, A.; Tuozzolo, Joseph E.","The Booster Application Facility BAF Beam Transport Line of the BNL-AGS Booster",
TUA83,"Brown, Kevin A.; Cullen, J.R.; Glenn, Joseph W.; Lee, Y.Y.; McNerney, A.J.; Niederer, James A.; Roser, Thomas; Soukas, A.; Tuozzolo, Joseph E.; Tsoupas, Nicholaos","Design of a Resonant Extraction System for the AGS Booster",
TUA84,"Takahashi, Hiroshi; Zhang, Jun","The Muon Source with Small Phase-Space Produced from the Compressed Target for Muon-Muon Collider",
TUA85,"Gardner, Christopher J.; Ahrens, Leif A.; Roser, Thomas; Zeno, Keith L.","Injection of Gold Ions in the AGS Booster with Linear Coupling",
TUA87,"Feikes, Joerg; Dressler, Olaf","Operational Experiences with the BESSY II Injection System",
TUA88,"Arduini, Gianluigi; Giovannozzi, M.; Hanke, Klaus; Manglunki, D.; Martini, M.; Metral, G.","Measurement and Optimization of the PS-SPS Transfer Line Optics",
TUA89,"Arduini, Gianluigi; Hanke, Klaus","Tuning Knobs for the PS-SPS Transfer Line",
TUA9,"Assadi, Saeed; Blokland, Wim; Hahn, Alan A.; Yang, Ming-Jen","Measurement of Longitudinal Mode Mixing in the Fermilab Large Hadron Accelerators",
TUA90,"Lakatos, Andreas; Pozimski, Jürgen; Meusel, Oliver; Jakob, Ansgar; Klein, Horst","Study of Space Charge Compensated LEBT for ESS",
TUA91,"Bogdanovitch, Boris Yu.; Kudinov, Valery V.; Minaev, Sergey A.; Nesterovitch, Alexandre V.; Pomazan, Yu. V.","Formation of Bremsstrahlung Flow with Small Divergence at Linac Output for Planet Surface Sounding with Interplanetary Space Stations",
TUA92,"Noda, Akira ; Shirai, Toshiyuki ; Tonguu, Hiromu ; Sugimura, Takashi ; Iwashita, Yoshihisa ; Morita, Akio ; Inoue, Makoto","Slow Beam Extraction at KSR with Combination of Third Order Resonance and RFKO",
TUA94,"Raparia, Deepak; Alessi, James G.; Lee, Yong Y.; Weng, Wu-Tsung W.","The SNS Ring to Target Beam Transport Line",
TUA95,"Greenwald, Zipora; Rubin, David L.","CESR IV Proposed Transfer Line Design",
TUA96,"Sampayan, Stephen E.; Buckles, Robert; Caporaso, George J.; Chen, Yu-Jiuan; Crist, Charles; Falabella, Steve; Houck, Timothy L.; Krogh, Michael L.; McCarrick, James F.; Richardson, Roger A.; Sanders, David M.; Weir, John T.; Westenskow, Glen A.","Beam-Target Interaction Experiments for Bremsstrahlung Convertor Applications",
TUA97,"Sasao, M. ; Guharay, S.K.  ; Kuroda, T. ; Nishiura, M. ; Ramos, H.J.  ; Wada, M.","Characteristics of Helium Ion Beams from Multicusp Source and Study of Beam Transport",
TUAL1,"Holmes, Jeffrey A.; Galambos, John D.; Jeon, Dong-o; Danilov, Vyacheslav V.; Olsen, David K.; Blaskiewicz, Michael M.; Lee, S.Y.","Simulation Studies of Space-Charge-Dominated Beams in Spallation Neutron SourcesInvited",
TUAL2,"Spentzouris, Linda K.; Colestock, Patrick L.; Bhat, Chandra M.","Beam Echo MeasurementsInvited",
TUAL3,"Li, Rui","The Impact of Coherent Synchrotron Radiation on the Beam Transport of Short BunchesInvited",
TUAL4,"Harkay, Katherine C.","Theory and Measurement of the Electron Cloud EffectInvited",
TUAR1,"Wyss, Carlo","LHC Arc Dipole Status ReportInvited",
TUAR2,"Andreev, Nikolai; Artoos, Kurt; Bottura, Luca; Rodriguez-Mateos, Felix; Russenschuck, Stephan; Siegel, Norbert; Siemko, Andrzej; Sonnemann, Florian; Tommasini, Davide; Vanenkov, Iouri","Performance of Five and Six Block Coil Geometries in Short Superconducting Dipole Models for the LHC",
TUAR3,"Pflueger, Joachim","Insertion Devices For 4<sup>th</sup> Generation Light SourcesInvited",
TUAR4,"Marks, Steve; DeVries, Jan; Hoyer, Egon H.; Kincaid, Brian; Plate, David; Pipersky, Paul; Schlueter, Ross; Young, Anthony","Magnetic Performance of the Advanced Light Source EPU5.0 Elliptically Polarizing Undulator",
TUAR5,"Hezel, T.; Homscheidt, M.; Moser, Herbert O.; Rossmanith, R.; Schneider, Th.; Backe, H.; Dambach, S.; Hagenbuck, F.; Kaiser, K.-H.; Kube, G.; Lauth, W.; Steinhof, A. ; Walcher, Th","Experimental Results with a Novel Superconductive In-Vacuum Mini-Undulator Test Device at the Mainz Microtron MAMI",
TUAR6,"Kang, Yoon W.; Kustom, Robert L.; Song, Joshua J.","A Microwave Beam Waveguide Undulator for a Brilliant Above 100 KeV Photon Source",
TUBL2,"Baartman, Richard A.; D'Yachkov, Mikhail; Jones, Frederick W.","Modeling of Space-Charge Phenomena in Multi-Turn Tracking",
TUBL3,"Biscari, Caterina; Drago, Alessandro; Gallo, Alessandro; Ghigo, Andrea; Marcellini, Fabio; Migliorati, M.; Preger, Miro A.; Sannibale, Fernando; Serio, Mario; Stella, A.; Vignola, Gaetano; Zobov, Mikhail; Fox, John D.; Prabhakar, Shayam; Teytelman, Dmitry","Single and Multibunch Beam Dynamics in the DA\PhiNE Main Rings",
TUBL4,"Carr, G. Lawrence; Kramer, Stephen L.; Murphy, James B.; LaVeigne, Joseph; Lobo, Ricardo P.S.M.; Reitze, David H.; Tanner, David B.","Investigation of Coherent Emission from the NSLS VUV Ring",
TUBL5,"Hofmann, Ingo; Qiang, Ji; Ryne, Robert D.","Coherent Coupling Criterion for Three-Dimensional Halo Formation",
TUBL6,"Kramer, Stephen L.; Murphy, James B.","Variable Momentum Compaction Lattice Studies",
TUBL7,"Blas, Alfred; Pedersen, Flemming; Lindroos, Mats; Hancock, Steven; Koscielniak, Shane R.","New Technique for Bunch Shape Flattening",
TUBL8,"Podobedov, Boris; Siemann, Robert H.","Signals from Microwave Unstable Beams in the SLC Damping Rings",
TUBR2,"Gourlay, S. A.; Chow, Ken P.; Dietderich, D.R.; Gupta, Ramesh C.; Harnden, W.; Lietzke, A.; McInturff, Alfred D.; Millos, Gabriel; Morrison, L.; Morrison, M.; Scanlan, Ronald M.","Fabrication and Test Results of a Nb<sub>3</sub>Sn Superconducting Racetrack Dipole Magnet",
TUBR3,"Ambrosio, G.; Andreev, N.; Arcan, T.; Barzi, E.; Chichili, Deepak R.; Kashikhin, Vladimir; Limon, Peter J.; Ogitsu, T.; Ozelis, J.P.; Terechkine, Iouri; Tompkins, John C.; Yadav, S.; Yamada, R.; Yarba, V.; Zlobin, Alexander V.; Caspi, Shlomo; Wake, M.","Conceptual Design of the the Fermilab Nb<sub>3</sub>Sn High Field Dipole Model",
TUBR4,"Lee, Peter J.; Larbalestier, David C.","Prospects for the Use of High Temperature Superconductors in High Field Accelerator MagnetsInvited",
