FRXGB001,"O. Boine-Frankenheim, GSI, Darmstadt","Accelerator Challenges of Proposed Radioactive Beam Facilities",
THPDO013,"B. Visentin, A. Aspart, J.-P. Charrier, G. Congretel, Y. Gasser, J.P. Poupeau, CEA, Gif-sur-Yvette","A Non-Electropolished Niobium Cavity Reached 40 MV/m at Saclay",
THPDO015,"P. Kneisel, G. Ciovati, K. Davis, K. Macha, J. Mammosser, TJNAF, Newport News, VA","Superconducting Prototype Cavities for the Spallation Neutron Source (SNS) Project",
THPDO016,"M. Stirbet, I.E. Campisi, G.K. Davis, M. Drury, G. Myneni, T. Powers, T. Whitlatch, K.M. Wilson, TJNAF, Newport News, VA; K.A. Cummings, T. Hardek, LANL, Los Alamos; Y. Kang, ORNL, Oak Ridge","High Power RF Tests on Fundamental Power Couplers for the SNS Project",
THPDO017,"E. Kako, S. Noguchi, KEK, Ibaraki-ken","RF Design of a 972 MHz Superconducting Cavity for High Intensity Proton Linac",
THPDO018,"E. Zaplatin, W. Braeutigam, M. Pap, M. Skrobucha, R. Stassen, FZJ, Jülich","Low-Beta SC H-Cavity for ESS",
THPDO019,"E. Zaplatin, W. Braeutigam, R. Maier, FZJ, Jülich; H. Piel, Wuppertal University, Wuppertal","Advanced RF Cavity Design for COSY SC Linac",
THPDO021,"G. Bisoffi, V. Andreev, E. Bissiato, A. Pisent, A. Schiavinato, INFN-LNL, Legnaro, Padova; T. Shirai, ICR, Kyoto","Study of a Novel Superconducting Structure for the Very Low Beta Part of High Current Linacs",
THPDO022,"A. Facco, F. Scarpa, V. Zviagintsev, INFN-LNL, Legnaro, Padova; E. Chiaveri, R. Losito, CERN, Geneva; Z. Lipeng, CIAE, Beijing; D. Berkovits, SOREQ, Yavne; M. Pasini, TRIUMF, Vancouver","RF Testing of the TRASCO Superconducting Reentrant Cavity for High Intensity Proton Beams ",
THPDO023,"P. Pierini, D. Barni, A. Bosotti, C. Pagani, R. Paulon, INFN LASA, Segrate (MI); H. Safa, CEA, Gif-sur-Yvette; G. Ciovati, P. Kneisel, TJNAF, Newport News, VA","RF Tests of the Single Cell Prototypes for the TRASCO beta=0.47 Cavities",
THPDO024,"D. Barni, A. Bosotti, C. Pagani, INFN Milano LASA, Segrate (MI); R. Lange, H.-B. Peters, DESY, Hamburg","A New Tuner for TESLA",
THPDO025,"T.L. Grimm, W. Hartung, F. Marti, H. Podlech, R.C. York, NSCL, East Lansing; L. Kempel, J. Popielarski, C. Wiess, ECE MSU, East Lansing; G. Ciovati, P. Kneisel, TJNAF, Newport News, VA","Input Coupling and Higher-Order Mode Analysis of Superconducting Axisymmetric Cavities for the Rare Isotope Accelerator",
THPDO027,"A. Buechner, F. Gabriel, H. Langenhagen, FZR, Dresden-Rossendorf","Noise Measurements at the RF System of the ELBE Superconducting Accelerator",
THPDO028,"S.O. Schriber, LANL, Los Alamos","To be pi or not to be pi: That is the Dilemma",
THPDO029,"T. Tajima, LANL, Los Alamos","Possibility of MgB2 Application to Superconducting Cavities",
THPDO030,"T. Tajima, K.C.D. Chan, R.L. Edwards, R.C. Gentzlinger, J.P. Kelley, F.L. Krawczyk, M.A. Madrid, D.I. Montoya, D.L. Schrage, A.H. Shapiro, LANL, Los Alamos","Q Degradation of LANL 700 MHz Beta=0.64 Elliptical Cavities and ANL 340 MHz Spoke Cavities",
THPDO032,"M.-C. Lin, L.H. Chang, G.-H. Luo, Ch.E. Wang, SRRC, Hsinchu; F.-S. Kao, M.-K. Yeh, NTHU, Hsinchu; M.-J. Huang, NTU, Taiwan","A Coupled-Field Analysis on a 500 MHz Superconducting Radio Frequency Niobium Cavity",
THPDO033,"G.-H. Luo, L.H. Chang, S.S. Chang, C.T. Chen, F.-Z. Hsiao, C.-C. Kuo, M.-C. Lin, Ch.E. Wang, T.-T. Yang, M.-S. Yeh, SRRC, Hsinchu; M. Pekeler, ACCEL, Bergisch Gladbach","Testing Results of Major Components and Progress Report of TLS Superconducting Cavity Project",
THPDO034,"M.-S. Yeh, L.H. Chang, K.-T. Hsu, M.-C. Lin, G.-H. Luo, Ch.E. Wang, SRRC, Hsinchu","Electronic System for Superconducting RF Module at the Synchrotron Radiation Research Center",
THPDO035,"G. Olry, J.-L. Biarrotte, T. Junquera, J. Lesrel, C. Miélot, H. Saugnac, IPN, Orsay; M. Gauthier, P. Maccioni, CERCA, Romans","Design and Industrial Fabrication of Beta=0.35 Spoke-type Cavity",
THPDO036,"S. Bousson, M. Fouaidy, H. Gassot, T. Junquera, J. Lesrel, H. Saugnac, IPN, Orsay; J.-P. Charrier, M. Luong, H. Safa, CEA, Gif-sur-Yvette","700 MHz Superconducting Proton Cavities Development and First Tests in the Horizontal Cryostat "CRYHOLAB"",
THPDO037,"M. Fouaidy, S. Bousson, J. Lesrel, S. M'Garrech, IPN, Orsay; V. Palmieri, INFN-LNL, Legnaro, Padova","Tests Results of  SRF 3 GHz Bulk Niobium Spun Cavities ",
THPDO038,"M. Fouaidy, IPN, Orsay; P. Bosland, S. Chel, M. Juillard, M. Ribeaudeau, CEA, Gif-sur-Yvette","New Results  on RF Properties of Superconducting Niobium Films Using a Thermometric System",
THPDO039,"H. Gassot, IPN, Orsay","Mechanical Stability of the RF Superconducting Cavities",
THPLE001,"S. Arai, Y. Arakaki, K. Niki, M. Okada, Y. Takeda, M. Tomizawa, KEK, Ibaraki-ken; S. Takeuchi, JAERI, Ibaraki-ken","Linac Complex in the JAERI-KEK Joint RNB Facility",
THPLE003,"T. Yokoi, M. Aiba, S. Machida, Y. Mori, A. Mutoh, J. Nakano, C. Ohmori, I. Sakai, Y. Sato, M. Sugaya, A. Takagi, R. Ueno, T. Yokoi, Y. Yonemura, M. Yoshimoto, Y. Yuasa, KEK, Ibaraki-ken; K. Koba, FNAL, Batavia","Beam Injection and Extraction in 150MeV FFAG ",
THPLE004,"J. Nakano, M. Aiba, K. Koba, S. Machida, Y. Mori, A. Mutoh, C. Ohmori, I. Sakai, Y. Sato, M. Sugaya, A. Takagi, R. Ueno, T. Uesugi, T. Yokoi, K. Yonemura, M. Yoshimoto, Y. Yuasa, KEK, Ibaraki-ken","150 MeV Fixed Field Alternating Gradient Accelerator and Return-yoke Free Magnet",
THPLE005,"M. Yamamoto, JAERI, Tokai; F. Tamura, JAERI, Ibaraki-ken; E. Ezura, Y. Hashimoto, Y. Mori, C. Ohmori, A. Schnase, A. Takagi, T. Uesugi, M. Yoshii, KEK, Ibaraki-ken","Longitudinal Beam Dynamics on 3 GeV PS in JAERI-KEK Joint Project",
THPLE006,"Y. Arakaki, S. Arai, K. Niki, M. Okada, Y. Takeda, M. Tomizawa, KEK, Ibaraki-ken","A Change of Resonant Frequency of IH-Linac for Radioactive Nuclear Beams",
THPLE007,"I. Sakai, Y. Arakida, Y. Irie, S. Machida, KEK, Ibaraki-ken; T. Shimada, JAERI, Ibaraki-ken; K. Shigaki, JAERI, Tokai-Mura ; Y. Ishi, Mitsubishi Electric Corporation, Kobe-Shi","H- Painting Injection System for the JKJ 3 GeV High Intensity Proton Synchrotron ",
THPLE009,"M. Tomizawa, Y. Arakaki, N. Tokuda, T. Yokoi, KEK, Ibaraki-ken","Design of Slow Extraction from 50 GeV Proton Synchrotron",
THPLE011,"N. Catalan-Lasheras, CERN, Geneva; D. Raparia, J. Wei, BNL, Upton, Long Island, New York; S. Cousineau, Indiana University, Bloomington; R. Shafer, J. Stovall, T. Wangler, LANL, Los Alamos; J.W. Staples, LBNL, Berkeley; J. Galambos, N. Holtkamp, E. Tanke, ORNL, Oak Ridge","Accelerator Physics Model of Expected Beam Loss along the SNS Accelerator Facility during Normal Operation",
THPLE012,"R. Keller, J.J. Ayers, L. Doolittle, J.B. Greer, S. Lewis, C. Lionberger, M. Monroy, J. Pruyn, A. Ratti, J.W. Staples, D. Syversrud, R.W. Thomae, LBNL, Berkeley; A. Aleksandrov, T. Shea, ORNL, Oak Ridge","Commissioning of the SNS Front-End Systems at Berkeley Lab",
THPLE013,"W.-T. Weng, M. Blaskiewicz, A.V. Fedotov, Y.-Y. Lee, D. Raparia, J. Wei, BNL, Upton, Long Island, New York; V.V. Danilov, S. Henderson, J.A. Holmes, N. Holtkamp, ORNL, Oak Ridge","Upgrading the SNS Compressor Ring to 3 MW",
THPLE014,"J. Wei, M. Blaskiewicz, J. Brodowski, P. Cameron, D. Davino, A.V. Fedotov, H. Hahn, H.-C. Hseuh, Y.-Y. Lee, D. Raparia, S.Y. Zhang, BNL, Upton, Long Island, New York; S.S. Kurennoy, R. Macek, LANL, Los Alamos; M.A. Furman, M.T.F. Pivi, LBNL, Berkeley; V.V. Danilov, S. Henderson, J.A. Holmes, J.-G. Wang, ORNL, Oak Ridge","Collective Effects and their Control at the Spallation Neutron Source Ring",
THPLE015,"J. Wei, BNL, Upton, Long Island, New York","The Spallation Neutron Source Project - Physical Challenges",
THPLE016,"N. Simos, J. Brodowski, N. Catalan-Lasheras, S. Crivello, A. Korostyshevsky, H. Ludewig, D. Raparia, BNL, Upton, Long Island, New York","Collimator Design for the HEBT Line of the SNS Project",
THPLE017,"S. Cousineau, Indiana University, Bloomington; D. Davino, BNL, Upton, Long Island, New York; N. Catalan-Lasheras, CERN, Geneva; J.A. Holmes, ORNL, Oak Ridge","SNS Beam-in-Gap Cleaning and Collimation",
THPLE018,"S. Cousineau, Indiana University, Bloomington; A.V. Fedotov, J. Wei, BNL, Upton, Long Island, New York; R. Macek, LANL, Los Alamos; J. Galambos, J.A. Holmes, ORNL, Oak Ridge","Studies of the Coherent Half-Integer Resonance",
THPLE019,"R.F. Welton, M. Forrette, M.P. Stockli, C. Williams, ORNL, Oak Ridge; R. Keller, R.W. Thomae, LBNL, Berkeley","Enhancing Surface Ionization and Beam Formation in Volume-type H- Ion Sources",
THPLE021,"J. Galambos, C.M. Chu, T.A. Pelaia, A. Shishlo, ORNL, Oak Ridge; C. Allen, N. Pattengale, LANL, Los Alamos","SNS Application Programming Environment ",
THPLE022,"J.A. Holmes, V.V. Danilov, J. Galambos, A. Shishlo, ORNL, Oak Ridge; J. Wei, BNL, Upton, Long Island, New York; W. Chou, L. Michelotti, F. Ostiguy, FNAL, Batavia; S. Cousineau, Indiana University, Bloomington","ORBIT: Beam Dynamics Calculations for High-Intensity Rings",
THPLE023,"Z. Chen, LANL, Los Alamos","Finite Element Analysis And Frequency Shift Studies for The Bridge Coupler of The Coupled Cavity Linear Accelerator of The Spallation Neutron Source",
THPLE024,"S. Nath, J. Billen, J. Stovall, H. Takeda, L. Young, LANL, Los Alamos; D.O. Jeon, ORNL, Oak Ridge; K. Crandall, TechSource Inc., Santa Fe","Longidutinal Beam-dynamics of the SNS SRF-Linac",
THPLE025,"M. Paoluzzi, CERN, Geneva","Design and Performance of a 500 V Pulse Amplifier for the Chopper of the CERN Superconducting H- Linac (SPL)",
THPLE026,"M. Vretenar, K. Bongardt, F. Caspers, H. Frischholz, R. Garoby, A.M. Lombardi, R. Losito, M. Paoluzzi, J. Tückmantel, CERN, Geneva; F. Gerigk, CLRC RAL, Chilton, Didcot; A. Mostacci, Università di Roma I "La Sapienza", Roma","Progress in the Design of the SPL, an H- High-Intensity Linac at CERN",
THPLE027,"F. Caspers, CERN, Geneva; S.S. Kurennoy, LANL, Los Alamos; A. Mostacci, Università di Roma I "La Sapienza", Roma","Fast Chopper Structure for the CERN Superconducting Proton Linac",
THPLE028,"P.-Y. Beauvais, CEA, Gif-sur-Yvette","Status Report on the Construction of the French High Intensity Proton Injector  (IPHI)",
THPLE031,"M. Painchault, P.E. Bernaudin, G. Congretel, CEA, Gif-sur-Yvette","Thermo-mechanic of a DTL Vessel for the IPHI Project",
THPLE032,"S. Essabaa, J. Arianer, P. Ausset, J.P. Baronick, J.-B. Bergot, A. Boulot, F. Clapier, J.-L. Coacolo, J.-M. Curaudeau, F. Dupont, S. Galès, D. Gardès, D. Grialou, F. Ibrahim, T. Junquera, S. Kandri-Rody, J.C. Le Scornet, H. Lefort, J. Lesrel, A.C. Mueller, N. Rouvière, A. Tkatchenko, B. Waast, IPN, Orsay; L. Rinolfi, G. Rossat, CERN, Geneva; G. Bienvenu, J.-C. Bourdon, T. Garvey, B. Jacquemard, M. Omeich, LAL, Orsay","The Study of a New PARRNe Experimental Area using an Electron Linac close to the Orsay Tandem",
THPLE033,"F. Simoens, F. Ballester, A. France, J. Gaiffier, A. Sinanna, CEA, Gif-sur-Yvette","A Fully Automated Test Bench for the Measurement of the Field Distribution in RFQ and Other Resonant Cavity",
THPLE034,"F. Simoens, A. France, J. Gaiffier, CEA, Gif-sur-Yvette","A New RFQ Model Applied to the Estimation of Mechanical Defaults Distribution",
THPLE035,"F. Simoens, A. France, CEA, Gif-sur-Yvette","Theoretical Analysis of a Real-life RFQ Using a 4-Wire Line Model and the Theory of Differential Operators",
THPLE036,"F. Simoens, A. France, J. Gaiffier, CEA, Gif-sur-Yvette","Electromagnetic Characterization of the First IPHI RFQ Section",
THPLE037,"F. Simoens, A. France, J. Gaiffier, CEA, Gif-sur-Yvette","A New RFQ Model applied to the Longitudinal Tuning of a Segmented, Inhomogeneous RFQ with Highly Irregularly Spaced Tuners",
THPLE038,"J.-L. Biarrotte, J.-L. Coacolo, J. Lesrel, G. Olry, IPN, Orsay","High-Intensity Proton SC Linac using Spoke Cavities",
THPLE039,"J.-L. Biarrotte, T. Junquera, A.C. Mueller, IPN, Orsay; H. Safa, CEA, Gif-sur-Yvette; J. Cornell, GANIL, Caen; A. Pisent, INFN-LNL, Legnaro, Padova","High-Intensity Driver Accelerators for EURISOL",
THPLE040,"A. Facco, M. Comunian, A. Pisent, F. Scarpa, V. Zviagintsev, INFN-LNL, Legnaro, Padova; Z. Lipeng, CIAE, Beijing; D. Berkovits, SOREQ, Yavne","Studies on a 100 MeV/A Superconducting Post-accelerator Linac for EURISOL",
THPLE041,"A. Pisent, G. Bisoffi, M. Comunian, A. Facco, E. Fagotti, INFN-LNL, Legnaro, Padova","Study of a Superconducting 100 MeV Linear Accelerator for Exotic Beam Production",
THPLE042,"A.M. Porcellato, L. Badan, L. Bertazzo, A. Capuzzo, D. Carlucci, D. Giora, V. Palmieri, F. Stivanello, INFN-LNL, Legnaro, Padova; S.Y. Stark, Strumenti Scientifici, CINEL, Vigonza, Padova","Upgrading of Medium Beta ALPI Resonators by Nb Sputtering",
THPLE043,"Yu. Senichev, A. Bogdanov, W. Braeutigam, R. Maier, E. Zaplatin, FZJ, Jülich","Analysis of Normal- and Super-conducting Options for ESS Low Energy Part of Proton Linear Accelerator",
THPLE045,"A.P. Letchford, C.P. Bailey, J.P. Duke, D.J.S. Findlay, J.W.G. Thomason, CLRC RAL, Chilton, Didcot","Measured Performance of the ISIS RFQ",
THPLE046,"J.P. Duke, D.J.S. Findlay, S. Hughes, P. Knight, G.R. Murdoch, CLRC RAL, Chilton, Didcot","Measurements of Beam Energy using the Gas Scattering System in the ISIS RFQ Test Stand",
THPLE047,"C.P. Bailey, J.P. Duke, A.P. Letchford, J.W.G. Thomason, CLRC RAL, Chilton, Didcot","Results from the ISIS  RFQ Test Stand",
THPLE048,"C.P. Bailey, A.P. Letchford, CLRC RAL, Chilton, Didcot; G.R. Murdoch, ORNL, Oak Ridge","The ISIS RFQ Emittance System",
THPLE050,"U.I. Uggerhøj, IFA, Aarhus; S.P. Møller, ISA, Århus; J.P.F. Sellschop, University of Witwatersrand, Johannesburg","Charge Exchange Injection by Means of Crystals",
THPLE052,"M. Pasini, R.E. Laxdal, TRIUMF, Vancouver; P.N. Ostroumov, ANL, Argonne","Beam Dynamics Studies on the ISAC-II Post-Accelerator at TRIUMF",
THPLE054,"S. Koscielniak, TRIUMF, Vancouver","New Potential Function for RFQ Accelerator Cells",
THPLE057,"H. Zimmermann, A. Bechtold, A. Schempp, J. Thibus, IAP, Frankfurt-am-Main","Funneling with the Two-beam RFQ",
THPLE058,"K.-U. Kuehnel, A. Schempp, IAP, Frankfurt-am-Main","Development of a FDT-Cavity ",
THPLE059,"A. Sauer, H. Deitinghoff, H. Klein, U. Ratzinger, R. Tiede, IAP, Frankfurt-am-Main","Investigation of a Normal-Conducting 175 MHz Linac Design for IFMIF ",
THPLE060,"R. Ferdinand, P.-Y. Beauvais, A. France, R. Gobin, J.-M. Lagniel, CEA, Gif-sur-Yvette","Deuteron Beam Test For IFMIF",
THPLE062,"D. Gorelov, T.L. Grimm, W. Hartung, F. Marti, X. Wu, R.C. York, NSCL, East Lansing; H. Podlech, IAP, Frankfurt-am-Main","Beam Dynamics Studies at NSCL of the RIA Superconducting Driver Linac",
THPLE063,"H. Podlech, IAP, Frankfurt-am-Main; D. Gorelov, W. Hartung, F. Marti, X. Wu, R.C. York, NSCL, East Lansing","Design of a 40 MHz RFQ for a Post Accelerator at the Coupled Cyclotron Facility at NSCL",
THPLE064,"H. Podlech, U. Ratzinger, IAP, Frankfurt-am-Main; D. Gorelov, W. Hartung, F. Marti, X. Wu, R.C. York, NSCL, East Lansing","RIA RFQ Beam Dynamic Studies",
THPLE065,"H. Podlech, U. Ratzinger, IAP, Frankfurt-am-Main; D. Gorelov, W. Hartung, F. Marti, X. Wu, R.C. York, NSCL, East Lansing","Electromagnetic Design of an 80.5 MHz RFQ for the RIA Driver Linac*",
THPLE068,"O. Kester, H. Bongers, D. Habs, K. Rudolph, T. Sieber, LMU-München, Garching; U. Ratzinger, IAP, Frankfurt-am-Main","A Short IH-Cavity for the Energy Variation of Radioactive Ion Beams",
THPLE069,"O. Kester, F. Ames, S. Emhofer, D. Habs, S. Henry, K. Reisinger, K. Rudolph, T. Sieber, LMU-München, Garching; J. Cederkäll, O. Forstner, F. Wenander, B. Wolf, CERN, Geneva; U. Ratzinger, A. Schempp, IAP, Frankfurt-am-Main; R. Repnow, H. Scheit, D. Schwalm, R. von Hahn, MPI-K, Heidelberg","Acceleration of Radioactive Ion Beams at REX-ISOLDE",
THPLE070,"R. von Hahn, M. Grieser, R. Repnow, D. Schwalm, MPI-K, Heidelberg; H. Podlech, IAP, Frankfurt-am-Main; S. Emhofer, O. Kester, T. Sieber, LMU-München, Garching","The 7-Gap-Resonators for REX-ISOLDE",
THPLE071,"V.A. Bomko, M.I. Ayzatsky, A.F. Kobets, B.I. Rudjak, B.V. Zajtsev, KIPT, Kharkov","Possibility Ion Acceleration on Higher Modes at the Linear Accelerator with Interdigital-H Accelerating Structure ",
THPLE072,"M. Pekeler, K. Dunkel, C. Piel, H. Vogel, P. vom Stein, ACCEL, Bergisch Gladbach","Design of a 40 MeV Linear Accelerator for Protons and Deuterons using Superconducting Half Wave Resonators",
THPLE073,"M. Pekeler, S. Bauer, B. Griep, H. Vogel, P. vom Stein, ACCEL, Bergisch Gladbach; S. Belomestnykh, R. Geng, J. Knobloch, H. Padamsee, J. Sears, Cornell University, Ithaca, NY","Superconducting Accelerator Modules for Storage Rings and Synchrotrons",
THPLE074,"M. Chanel, CERN, Geneva","LEIR: The Low Energy Ion Ring at CERN",
THPLE075,"P.Yu. Shatunov, I.A. Koop, M. Korostelev, P.V. Logatchev, I.N. Nesterenko, A.V. Otboev, V.V. Parkhomchuk, V.M. Pavlov, E.A. Perevedentsev, D.N. Shatilov, Yu.M. Shatunov, S.V. Shiyankov, A.N. Skrinsky, A.A. Valishev, BINP, Novosibirsk; P. Beller, B. Franzke, M. Steck, GSI, Darmstadt","Conceptual Design of an Electron-Nucleus Scattering Facility at GSI",
THPLE076,"A. Dolinskii, K. Beckert, P. Beller, B. Franzke, F. Nolden, M. Steck, GSI, Darmstadt","Design of a Collector Ring for Antiproton and Rare Isotope Beams",
THPLE077,"P. Beller, K. Beckert, A. Dolinskii, B. Franzke, F. Nolden, M. Steck, GSI, Darmstadt","Layout of a New Experimental Storage Ring NESR at GSI",
THPLE078,"P. Spiller, K. Blasche, O. Boine-Frankenheim, B. Franczak, P. Hülsmann, G. Moritz, H. Reich-Sprenger, P. Schütt, GSI, Darmstadt","Double Synchrotron Complex SIS100/200 for a New Research Facility at GSI ",
THPLE079,"B. Franzke, K. Beckert, P. Beller, O. Boine-Frankenheim, A. Dolinskii, F. Nolden, M. Steck, GSI, Darmstadt","Conceptual Design of a Facility for Internal Target Experiments with Antiprotons up to 15 GeV/c ",
THPLE080,"R. Tölle, U. Bechstedt, N. Bongers, J. Dietrich, O. Felden, R. Gebel, K. Henn, H. Jungwirth, A. Lehrach, R. Maier, N. Markgraf, U. Pfister, D. Prasuhn, P. von Rossen, A. Schnase, H. Schneider, Yu. Senichev, R. Stassen, H. Stockhorst, E. Zaplatin, FZJ, Jülich; A. Schempp, IAP, Frankfurt-am-Main; A. Facco, V. Zviagintsev, INFN-LNL, Legnaro, Padova","A Superconducting Injector Linac for COSY",
THPLE081,"H. Stockhorst, U. Bechstedt, J. Dietrich, R. Gebel, K. Henn, A. Lehrach, B. Lorentz, R. Maier, D. Prasuhn, A. Schnase, H. Schneider, R. Stassen, H.J. Stein, R. Tölle, FZJ, Jülich","Progress and Developments at the Cooler Synchrotron COSY",
THPLE083,"G. Lamanna, INFN-Bari, Bari; S. Fu, H.F. Ouyang, IHEP, Beijing; A. Palmieri, A. Pisent, INFN-LNL, Legnaro, Padova","Field Tuning of the TRASCO RFQ",
THPLE084,"C.P. Welsch, H. Liebermann, A. Schempp, IAP, Frankfurt-am-Main; H. Schmidt-Böcking, INP, Frankfurt-am-Main","A Flexible Control System for an Electrostatic Storage Ring",
THPLE085,"C.P. Welsch, C. Glässner, A. Schempp, IAP, Frankfurt-am-Main; H. Schmidt-Böcking, INP, Frankfurt-am-Main","Analysis of Field Perturbation due to Field Errors in an Electrostatic Storage Ring",
THPLE086,"C.P. Welsch, A. Schempp, IAP, Frankfurt-am-Main; H. Schmidt-Böcking, INP, Frankfurt-am-Main","Layout of an Electrostatic Storage Ring",
THPLE087,"T. Tanabe, S. Lee, KEK, Ibaraki-ken; E.M. Syresin, JINR, Dubna, Moscow Region; K. Noda, NIRS, Chiba City; I. Watanabe, Toshiba Corporation, Yokohama-city","An Electron Beam Target/Cooler for Extremely Low-Energy Ion Beams at the Electrostatic Storage Ring",
THPLE088,"D. Rifuggiato, L. Calabretta, M. Maggiore, INFN, Catania","Study of a New Superconducting Cyclotron to Produce 250 A MeV - 50 kW Light Ion Beams",
THPLE091,"V. Volkov, V. Andreev, V. Gorchenko, I.B. Issinsky, A. Kirichenko, A.D. Kovalenko, I. Kulikov, L. Leonov, V.A. Mikhailov, S. Novikov, S. Romanov, P. Rukoyatkin, V. Seleznev, B. Sveshnikov, A. Tsarenkov, B. Vasilishin, M. Voevodin, JINR, Dubna, Moscow Region; D. Krusinsky, L. Ondris, IMS SAS, Bratislava","Nuclotron Extracted Beam Diagnostics",
THPLE092,"V.A. Mikhailov, A.V. Butenko, I.B. Issinsky, H.G. Khodzhibagiyan, A.D. Kovalenko, I.N. Meshkov, V.A. Monchinsky, A.O. Sidorin, A.A. Smirnov, E.M. Syresin, V. Volkov, JINR, Dubna, Moscow Region; V.A. Anguelov, D.Ch. Dinev, INRNE, Sofia","Progress in the Nuclotron Booster Design",
THPLE093,"D.Ch. Dinev, INRNE, Sofia","Possibilities to Increase the Nuclotron's Intensity",
THPLE095,"I.B. Issinsky, A.V. Butenko, H.G. Khodzhibagiyan, V.A. Mikhailov, V. Seleznev, B. Vasilishin, JINR, Dubna, Moscow Region","Separated Orbit Cyclotron - Search for Simplifications",
THPLE096,"R. Becker, IAP, Frankfurt-am-Main; M. Mücke, Singulus Technologies GmbH, Alzenau","Correction of Spherical Aberrations by a Partially Neutralized Beam Part for the Injection of Ions into a RFQ ",
THPLE097,"A. Krivenko, L. Barkov, G. Derevyankin, G. Dimov, S. Fadeev, G. Kraynov, G. Kraynov, V. Shirokov, G. Silvestrov, I. Sorokin, S. Taskaev, M.A. Tiunov, BINP, Novosibirsk; V. Mashinin, MEPhI, Moscow","High Current Tandem Accelerator for Intense Monochromatic Gamma Rays Generation",
THPLE098,"T. Misu, T. Fujisawa, T. Furukawa, S. Hojo, T. Honma, Y. Iwata, M. Kanazawa, A. Kitagawa, K. Kono, M. Kumada, N. Miyahara, T. Murakami, M. Muramatsu, K. Noda, Y. Sakamoto, Y. Sato, M. Suda, A. Sugiura, E. Takada, M. Torikoshi, S. Yamada, M. Yoshimoto, NIRS, Chiba City","Development of Compact FFAG Accelerator for Heavy Ion Radiotherapy",
THPLE099,"K. Noda, M. Kanazawa, T. Murakami, M. Muramatsu, E. Takada, S. Yamada, NIRS, Chiba City; T. Fujimoto, H. Fujiwara, H. Izumiya, AEC, Chiba; H. Ogawa, AEC, Chiba City; T. Furukawa, Chiba University, Chiba City; E.M. Syresin, JINR, Dubna, Moscow Region; K. Ohtomo, S. Shibuya, SHI, Tokyo","S-ring Project at NIRS",
THPLE100,"V. Kapin, K. Noda, NIRS, Chiba City","Injection into RFQ Using Beams with Different Energies",
THPLE101,"C.E. Chen, J.X. Fang, Z.Y. Guo, W.G. Li, X.Q. Yan, IHIP, Beijing; Y. Wu, IPP, Hefei","Exploring the Feasibility of a Separated Function RFQ Structure",
THPLE102,"Z.Y. Guo, C.E. Chen, J.X. Fang, Y.R. Lu, X.Q. Yan, C. Zhang, IHIP, Beijing","Design of a 200MHz Proton RFQ",
THPLE110,"K.A. Brown, R. Fliller III, Z. Li, S. Peggs, R. Prigl, V. Radeka, M.E. Vazquez, BNL, Upton, Long Island, New York","A Heavy Ion Microbeam Facility using Micron Resolution Detectors for 3 GeV/Nucleon Beams",
THPLE111,"K.A. Brown, B. Frak, D. Gassner, L. Hoff, R.H. Olsen, T. Satogata, S. Tepikian, BNL, Upton, Long Island, New York","IEEE 1394 Camera Imaging System for Brookhaven's Booster Application Facility Beam Diagnostics",
THPLE112,"K.A. Brown, R. Fliller III, W. Meng, BNL, Upton, Long Island, New York; W. van Asselt, Kernfysich Versneller Institute, Groningen, the Netherlands","A High Precision Model of AGS Booster Tune Control",
THPLE113,"J. Cardona, J. Kewisch, S. Peggs, BNL, Upton, Long Island, New York","Design of the RCMS Lattice Optics ",
THPLE116,"T. Lofnes, V. Ziemann, TSL, Uppsala","Fast Cooling Time Measurements in CELSIUS using a Third Generation Mobile Phone Signal Processing Device",
THPLE119,"A. Källberg, G. Andler, L. Bagge, M. Björkhage, M. Blom, P. Carlé, H. Danared, L. Ilyinsky, P. Löfgren, A. Paál, K.-G. Rensfelt, A. Simonsson, M. af Ugglas, F. Österdahl, MSL, Stockholm","Development of the CRYRING Facility",
THPLE120,"H. Danared, A. Källberg, K.-G. Rensfelt, A. Simonsson, MSL, Stockholm","One-Dimensional Ordering in a Cold Heavy-Ion Beam",
THPLE121,"T. Shirai, H. Fadil, M. Ikegami, Y. Iwashita, A. Noda, H. Tongu, A. Yamazaki, ICR, Kyoto; K. Okabe, H. Okamoto, Y. Yuri, Hiroshima University, Higashi-Hiroshima; A. Morita, KEK, Ibaraki-ken; M. Grieser, MPI-K, Heidelberg","Design of New Compact Cooler Ring for Crystalline Beams",
THPRI001,"E. Beebe, J.G. Alessi, O. Gould, D. Graham, A. Kponou, A.I. Pikin, K. Prelec, J. Ritter, V. Zajic, BNL, Upton, Long Island, New York","Controls and Diagnostics for the High Current Electron Beam Ion Source at BNL",
THPRI002,"A.I. Pikin, J.G. Alessi, E. Beebe, O. Gould, D. Graham, A. Kponou, K. Prelec, J. Ritter, V. Zajic, BNL, Upton, Long Island, New York","Recent Results with Au Ions Extracted from an EBIS using an 8A Electron Beam at BNL",
