MOP99915,"H. Kotaki, M. Kando, S. Masuda (JAERI), A. Yamazaki (Kyoto Univ.), S. Kondo, S. Kanazawa, T. Homma, H. Kiriyama, Y. Akahane, M. Mori, Y. Hayashi, Y. Nakai, N. Inoue, H. Ueda, Y. Yamamoto, K. Tsuji, K. Yamakawa (JAERI), K. Nakajima(KEK)","Research for an Advanced Accelerator at JAERI-APRC",
MOP99917,"A. Sharma, K.V. Nagesh, S. Acharya, S.V. Desai, G.V. Rao, K.P. Dixit, D.K. Sharma, R. Rehim, P.C. Saroj, A. Roy, K.C. Mittal, R.C. Sethi (BARC)","Development of a Prototype Linear Induction Accelerator at BARC",
THA101,"Y. Shoji, A. Ando, S. Hashimoto, S. Hisao, T. Matsubara, S. Miyamoto, M. Niibe (NewSUBARU), T. Asaka, H. Ego, Y. Kawashima, H. Kitamura, N. Kumagai, H. Ohkuma, T. Ohshima, M. Oishi, S. Suzuki, M. Takao, T. Takashima, T. Tanaka (SPring-8)","NewSUBARU Storage Ring : Operational Progress in These Three Years",
THA201,"K. Noda, T. Furukawa, T. Furukawa, Y. Iwata, T. Kanai, M. Kanazawa, N. Kanematsu, A. Kitagawa, Y. Kobayashi, M. Komori, S. Minohara, T. Murakami, M. Muramstsu, S. Sato, Y. Sato, S. Shibuya, F. Soga, E. Takada, O. Takahashi, M. Torikoshi, T.H. Uesugi, E. Urakabe, K. Yoshida, S. Yamada (NIRS)","HIMAC and New Facility Design for Wide Spread Use of Carbon Cancer Therapy",
THM101,"J.R. Chen, J.C. Chang, L.H. Chang, C.T. Chen, F.Z. Hsiao, K.T. Hsu, G.Y. Hsiung, C.S. Hwang, C.C. Kuo, W.K. Lau, K.K. Lin, K.B. Liu, G.H. Luo, Ch. Wang, D.J. Wang (NSRRC)","Current Status of the 1.5 GeV Synchrotron Light Source in NSRRC",
THM102,"H. Suk, C. Kim, G.H. Kim, N. Hafz (KERI), I.S. Ko (POSTECH)","Generation of Femto-Second Electron Beams from the Laser Wakefield Acceleration at KERI",
THM103,"M. Tanigaki, K. Mishima, S. Shiroya (RRI/Kyoto Univ.), Y. Ishi, S. Fukumoto, (Mitsubishi Electric Co. Ltd), S. Machida, Y. Mori (KEK), M. Inoue (SLLS/Ritsumeikan Univ.)","Construction of FFAG Accelerators in KURRI for ADS Study",
THM104,"S.G. Tantawi, C.D. Nantista, C. Adolphsen, E. Andrikopoulos, D. Burke, J. Chan, V. Dolgashev, K. Jobe, D. McCormick, J. Nelson, K. Ratcliffe, M. Ross, D. Schultz, T. Smith (SLAC), D. Atkinson (LLNL), Y.H. Chin, S. Kazakov, A. Lounine, T. Okugi (KEK)","Experimental Demonstration of an RF System for the X-Band Linear Collider",
THM201,"K. Nakajima (KEK)","Overview and Prospects of Advanced Accelerator Technologies",
THM202,"C. Tang (Tsinghua Univ.)","The Development of Accelerator Applications in China",
THM203,"H. Hayano (KEK)","Low Emittance Beam Generation in ATF",
THM204,"A. Bogomyagkov, V. Kiselev, E. Levichev, O. Meshkov, N. Muchnoi, A. Naumenkov, S. Nikitin, D. Shatilov, E. Simonov, A. Skrinsky, V. Smaliuk, G. Tumaikin (BINP)","VEPP-4M Operation at Low Energy",
THM302,"E. M&eacute;tral, M. Benedikt, K. Cornelis, R. Garoby, K. Hanke, A. Lombardi, C. Rossi, F. Ruggiero, M. Vretenar (CERN)","High Intensity Proton Beams at CERN and the SPL Study",
THM303,"G. Dutto (TRIUMF)","Recent Progress at TRIUMF",
THP16001,"S.S. Win, H. Matsumoto (KEK), M. Yoshida (Univ. of Tokyo), Z. Kabeya, S. Kakizaki (Mitsubishi Heavy Industries, Ltd.,)","Development of the New C-Band 50-MW Class SiC RF Load",
THP16002,"X. Yang, J. Zhang, J. Meng, X.J. Zhang, X.P. Zhang, Z. Hu, S. Hou, Z. Niu, B. Hao, W. Zhan (IMP)","The Status of the Ultra-High Vacuum System of HIRFL-CSR",
THP16003A,"A. Kumar, J. Dwivedi, S.G. Goswami, R.S. Sandha, H.C. Soni (CAT)","Thermal Design Modification and Operational Performance of Indus-1 Storage Ring RF Cavity",
THP16003B,"J. Dwivedi, V.K. Bhatnagar, S.G. Goswami, P.R. Hannurkar, A.K. Jain, A. Kumar, M. Lad, S.A. Pande, R.K. Sahu, P.R. Sankar,  R.S. Sandha, S.D. Sharma, S.K. Shukla, H.C. Soni, S.N. Vyas (CAT)","Restoration of RF Cavity for Synchrotron Storage Ring INDUS-1",
THP16004,"Z. Fang, K. Endo, K. Egawa (KEK), T. Hirashima, Y. Cho, T. Fusato (Denki Kogyo Co.)","Test Results of RF Cavity and Power Amplifier for Compact Medical Proton Synchrotron",
THP16005,"G.S. Taki, P.R. Sarma, D.K. Chakraborty, R.K. Bhandari (VECC), P.K. Roy (BECDU)","Field Scaling Law for Ion Current in ECR Source",
THP16006,"J. Cao, Q. Ye (IHEP)","Design Status of BEPCII-Linac Beam Monitor System",
THP16007,"J.H. Yue, R.X. Yuan, L. Ma, J. Cao (IHEP)","The Design of the Stripline Kicker for the BEPCII Transverse Feedback System",
THP16008,"J. Cao, L. Ma (IHEP)","BPM System Design for the BEPCII Storage Ring",
THP16009,"Z. Ma, L. Ma, W. Gao, P. Xue (IHEP)","BEPCII Timing System and Phase Lock System",
THP16010,"X. Qi, Z. Xu (IHEP)","Resonant Magnet Power Supply System for the Rapid Cycle Synchrotron of Chinese Spallation Neutron Source",
THP16012,"R.X. Yuan, J. Cao, L. Ma, J.H. Yue (IHEP)","BPM Simulation of BEPCII",
THP16013,"A. Shemyakin, A. Burov, K. Carlson, D. Broemmelsiek, B. Kramper, T. Kroc, J. Leibfritz, S. Nagaitsev, G. Saewert, C.W. Schmidt, M. Sutherland, A. Warner (FNAL), S. Seletsky (Univ. of Rochester), V. Tupikov (BINP)","Test of a Full-Scale Prototype of the Fermilab Electron Cooler",
THP16014,"C.E. Chen, X.Q. Yan, J.X. Fang, Z.Y. Guo, Y.R. Lu (IHIP)","The Study of Separated Function RFQ (SFRFQ) with Diaphragms",
THP16016,"Z. Guo, J. Cao (IHEP)","Digital Beam Position Monitor Used at BEPCII",
THP16017,"S. Rujirawat, N. Sanguansak, S. Rugmai, G.G. Hoyes, R. Apiwatwaja, S. Chuenjareona, C. Kaewpraseta, W. Pairsuwan, T. Ishii (NSRC), G. Isoyama (ISIR)","Improvement of the SPS Machine Performance",
THP16019,"S. Pei, S.H. Wang, P. Gu, Z. Geng (IHEP)","Structure Optimization Studies of 142.8 MHz Sub-Harmonic Buncher",
THP16020,"S. Yamaguchi, A. Enomoto (KEK), Y. Igarashi (SOKENDAI)","Analysis of High-Gradient Tests on the Accelerating Structures for the KEKB Injector Linac",
THP16021,"S.D. Jang, Y.G. Son, J.S. Oh (PAL)","Perveance Monitor for Measuring an 80-MW Klystron Characteristics",
THP16025,"H. Dewa, T. Asaka, H. Hanaki, T. Kobayashi, A. Mizuno, S. Suzuki, T. Taniuch, H. Tomizawa, K. Yanagida (SPring-8/JASRI), J. Sasabe (Hamamatu Photonics K.K), M. Uesaka (Univ. of Tokyo)","S-Band Photocathode RF Gun at SPring-8",
THP16026,"M. Watanabe, Y. Chiba, T. Katayama, T. Koseki, K. Ohtomo, H. Tsutsui (RIKEN), Y. Ohshiro, S. Watanabe (Univ. of Tokyo)","A Broad-Band RF Cavity Using Finemet Cut Cores as a Buncher of Ion Beams",
THP16027,"T. Koseki (RIKEN), N. Nakamura, H. Sakai, K. Shinoe, H. Takaki (ISSP, Univ. of Tokyo), K. Harada, Y. Kobayashi (KEK), N. Kumagai (SPring-8)","Design of the  Magnet System for the Super SOR Light Source",
THP16028,"H. Sakaki, Y. Itoh, Y. Kato, M. Kawase, H. Takahashi, F. Tamura, M. Tanaka, H. Yoshikawa, K. Watanabe (JAERI), J. Chiba, K. Furukawa, N. Kamikubota, T. Katoh, H. Nakagawa, J. Odagiri, Y. Takeuchi, N. Yamamoto (KEK)","The Control Sysytem for J-PARC",
THP16029,"N. Nishimori, R. Hajima, N. Kikuzawa, E.J. Minehara, R. Nagai, M. Sawamura (JAERI)","20.8MHz Electron Gun System for an Energy Recovery Linac FEL at JAERI",
THP16030,"D.E. Kim, K.H. Park, W.W. Lee, Y.G. Jung, H.S. Suh, H.S. Han, H.G. Lee, C.W. Chung (PAL)","Stretched Wire Flip Coil System for Magnetic Measurements",
THP16032,"M. Gu, Z.H. Chen, L.X. Fu (SINAP)","A High Stability Modulator for the SDUV-FEL Linac",
THP16034,"J.T. Takahashi, H. Nakanishi, S. Sakanaka, K. Umemori (KEK)","Experience of Driving Three RF Cavities by a Single Klystron in the Photon Factory Advanced Ring (PF-AR)",
THP16035,"H.G. Lee, D.E. Kim, H.S. Suh, Y.G. Jung, H.S. Han, M.S. Hong, K.H. Park, C.W. Chung (PAL)","Analysis and Design of Backing Beam for U10 Undulator at the PLS",
THP16036,"E.J. Minehara, R. Hajima, M. Sawamura, R. Nagai, N. Nishimori, N. Kikuzawa, T. Yamauchi (JAERI)","A Practitioner's Guide to Cheap Cryostat Construction of the Energy Recovery Superconducting Linac (ERL) Driven Light Sources",
THP16037,"G.Y. Hsiung, S.N. Hsu, T.F. Lin, K.M. Hsiao, C.C. Chang, C.K. Chan, J.Y. Yang, K.Y. Kao (NSRRC), J.R. Chen (NSRRC, NTHU)","Operation Experiences for the 1.5 GeV TLS Ultra-High Vacuum System",
THP16038,"M.H. Chun, J.S. Yang, I.H. Yu, H.J. Park, D.T. Kim, H.S. Kang, H.G. Kim, E.S. Kim, Y.J. Han, S.H. Nam (PAL)","Upgrade Status of the RF System for the PLS Storage Ring",
THP16039,"A. Burov, T. Kroc, V. Lebedev, S. Nagaitsev, A. Shemyakin, A. Warner (FNAL), S. Seletsky (Univ. of Rochester)","Optics of the Fermilab Electron Cooler",
THP16040,"W. Chen, G.L. Ni, J. Chen, B.G. Yin (IHEP)","The Hall Probe Magnet Measurement Facility for BEPCII",
THP16041,"Y. Takasu (Univ. of Tokyo), H. Matsumoto (KEK), T. Shintake (RIKEN)","Development of a High-Performance Capacitive Divider Using Ceramics for Pulsed High-Voltage Monitoring",
THP16042,"T. Inagaki, H. Baba, T. Shintake, K. Togawa, K. Onoe (RIKEN), H. Matsumoto (KEK), T. Takashima (SPring-8), A. Tokuchi, S. Naito (NICHICON Corp.)","High Power Test of the Compact, Oil-filled Modulator for the C-Band Klystron",
THP16043,"V.V. Anashin, A.A. Bushuev, A.N. Dranichnikov, R.V. Dostovalov, A.V. Evstigneev, N.V. Fedorov, L.G. Isaeva, A.A. Krasnov, I.A. Koop, V.S. Kuzminykh, N.A. Mezentsev, I.N. Nesterenko, V.N. Osipov, L.M. Schegolev, Yu.M. Shatunov, N.I. Zubkov (BINP)","Design of the VEPP-2000 Vacuum System",
THP16044,"J.H. Suh, C.W. Sung, S.H. Jeong, J.K. Kim, S.H. Nam (PAL)","Operational Experience of the PLS Electric Power Plant",
THP16045,"J.Y. Hwang (National Tsinghua Univ./NSRRC), Y.T. Yang, K.H. Hu, J. Chen, C.J. Wang, S.Y. Hsu, D. Lee, C.H. Kuo, K.T. Hsu, K.K. Lin (NSRRC)","Preinjector Performance Improvement in NSRRC",
THP16046,"S.J. Park, S.H. Kim, Y.J. Park, K.R. Kim, S.D. Jang, Y.G. Son, J.S. Oh, Y.C. Kim, S.H. Nam (PAL), I.S. Ko, S.G. Baik, M.H. Cho, W. Namkung (PAL/POSTECH)","Development of S-Band Pulsed Klystron for PLS Linear Accelerator",
THP16047,"C.J. Wang, Y.T. Yang, K.H. Hu, J. Chen, G.H. Luo, D. Lee, S.Y. Hsu, C.H. Kuo, K.T. Hsu (NSRRC)","Operation Performance of the White Circuit for the Booster Synchrotron in NSRRC",
THP16048,"K.H. Hu, J. Chen, C.J. Wang, S.Y. Hsu, C.H. Kuo, K.T. Hsu (NSRRC)","Applications of the Log-Ratio BPM in NSRRC",
THP16050,"J.H. Suh, K.M. Ha, S.H. Jeong,  E.S. Kim, S.J. Park,  Y.J. Han, J. Choi, S.H. Nam (PAL)","Recent Activity of PLS Storage Ring MPS",
THP16051,"S. Takahashi (SPring-8), T. Shintake, T. Saeki, K. Onoe, T. Inagaki (RIKEN)","Precise Temperature Regulation System for C-Band Accelerating Structure",
THP16052,"A.S. Lovtsov, V.V. Abashkin, O.A. Gorshkov, A.A. Ilyin, R.N. Rizakhanov (Keldysh Research Centre)","Electron-Beam Systems for Realization of Plasma Technologies",
